model-id,language,repository,task,score,coverage,files-executed,files-executed-maximum-reachable,generate-tests-for-file-character-count,processing-time,response-character-count,response-no-error,response-no-excess,response-with-code,tests-passing
openrouter/qwen/qwen-2-72b-instruct,golang,golang/plain,write-tests-symflower-fix,3,0,0,1,154,16079,168,1,1,1,0
openrouter/qwen/qwen-2-72b-instruct,golang,golang/plain,write-tests-symflower-fix,3,0,0,1,186,8146,200,1,1,1,0
openrouter/qwen/qwen-2-72b-instruct,golang,golang/plain,write-tests-symflower-fix,3,0,0,1,257,3133,271,1,1,1,0
openrouter/qwen/qwen-2-72b-instruct,java,java/light,write-tests,2338,2250,19,23,22176,199792,22455,23,23,23,0
openrouter/qwen/qwen-2-72b-instruct,java,java/light,write-tests,2548,2460,20,23,21035,198273,23363,23,22,23,0
openrouter/qwen/qwen-2-72b-instruct,java,java/light,write-tests,2559,2470,20,23,21281,165916,21564,23,23,23,0
openrouter/qwen/qwen-2-72b-instruct,java,java/light,write-tests,2669,2580,20,23,20268,160598,20557,23,23,23,0
openrouter/qwen/qwen-2-72b-instruct,java,java/light,write-tests,2720,2630,21,23,20179,275779,20463,23,23,23,0
openrouter/qwen/qwen-2-72b-instruct,java,java/light,write-tests-symflower-fix,2338,2250,19,23,22176,199792,22455,23,23,23,0
openrouter/qwen/qwen-2-72b-instruct,java,java/light,write-tests-symflower-fix,2548,2460,20,23,21035,198273,23363,23,22,23,0
openrouter/qwen/qwen-2-72b-instruct,java,java/light,write-tests-symflower-fix,2559,2470,20,23,21281,165916,21564,23,23,23,0
openrouter/qwen/qwen-2-72b-instruct,java,java/light,write-tests-symflower-fix,2669,2580,20,23,20268,160598,20557,23,23,23,0
openrouter/qwen/qwen-2-72b-instruct,java,java/light,write-tests-symflower-fix,2720,2630,21,23,20179,275779,20463,23,23,23,0
openrouter/qwen/qwen-2-72b-instruct,java,java/mistakes,code-repair,400,380,5,5,1057,11560,1117,5,5,5,0
openrouter/qwen/qwen-2-72b-instruct,java,java/plain,write-tests,14,10,1,1,373,1801,386,1,1,1,0
openrouter/qwen/qwen-2-72b-instruct,java,java/plain,write-tests,14,10,1,1,374,1990,386,1,1,1,0
openrouter/qwen/qwen-2-72b-instruct,java,java/plain,write-tests,14,10,1,1,458,2409,471,1,1,1,0
openrouter/qwen/qwen-2-72b-instruct,java,java/plain,write-tests,14,10,1,1,471,2976,483,1,1,1,0
openrouter/qwen/qwen-2-72b-instruct,java,java/plain,write-tests,3,0,0,1,385,1964,398,1,1,1,0
openrouter/qwen/qwen-2-72b-instruct,java,java/plain,write-tests-symflower-fix,14,10,1,1,373,1801,386,1,1,1,0
openrouter/qwen/qwen-2-72b-instruct,java,java/plain,write-tests-symflower-fix,14,10,1,1,374,1990,386,1,1,1,0
openrouter/qwen/qwen-2-72b-instruct,java,java/plain,write-tests-symflower-fix,14,10,1,1,458,2409,471,1,1,1,0
openrouter/qwen/qwen-2-72b-instruct,java,java/plain,write-tests-symflower-fix,14,10,1,1,471,2976,483,1,1,1,0
openrouter/qwen/qwen-2-72b-instruct,java,java/plain,write-tests-symflower-fix,3,0,0,1,385,1964,398,1,1,1,0
openrouter/qwen/qwen-2-72b-instruct,java,java/transpile,transpile,239,0,5,5,1950,16482,2014,5,4,5,220
openrouter/qwen/qwen-2-72b-instruct,java,java/transpile,transpile,240,0,5,5,1863,40892,1924,5,5,5,220
openrouter/qwen/qwen-2-72b-instruct,java,java/transpile,transpile,240,0,5,5,1950,15877,2011,5,5,5,220
openrouter/qwen/qwen-2-72b-instruct,java,java/transpile,transpile,240,0,5,5,1950,16240,2011,5,5,5,220
openrouter/qwen/qwen-2-72b-instruct,java,java/transpile,transpile,240,0,5,5,1950,17560,2011,5,5,5,220
openrouter/qwen/qwen-2-72b-instruct,java,java/transpile,transpile-symflower-fix,239,0,5,5,1950,16482,2014,5,4,5,220
openrouter/qwen/qwen-2-72b-instruct,java,java/transpile,transpile-symflower-fix,240,0,5,5,1863,40892,1924,5,5,5,220
openrouter/qwen/qwen-2-72b-instruct,java,java/transpile,transpile-symflower-fix,240,0,5,5,1950,15877,2011,5,5,5,220
openrouter/qwen/qwen-2-72b-instruct,java,java/transpile,transpile-symflower-fix,240,0,5,5,1950,16240,2011,5,5,5,220
openrouter/qwen/qwen-2-72b-instruct,java,java/transpile,transpile-symflower-fix,240,0,5,5,1950,17560,2011,5,5,5,220
openrouter/qwen/qwen-2-7b-instruct,golang,golang/plain,write-tests,3,0,0,1,144,1512,158,1,1,1,0
openrouter/qwen/qwen-2-7b-instruct,golang,golang/plain,write-tests,3,0,0,1,179,1295,193,1,1,1,0
openrouter/qwen/qwen-2-7b-instruct,golang,golang/plain,write-tests,3,0,0,1,227,1579,241,1,1,1,0
openrouter/qwen/qwen-2-7b-instruct,golang,golang/plain,write-tests,3,0,0,1,284,1275,298,1,1,1,0
openrouter/qwen/qwen-2-7b-instruct,golang,golang/plain,write-tests,3,0,0,1,298,1363,312,1,1,1,0
openrouter/qwen/qwen-2-7b-instruct,golang,golang/plain,write-tests-symflower-fix,3,0,0,1,144,1512,158,1,1,1,0
openrouter/qwen/qwen-2-7b-instruct,golang,golang/plain,write-tests-symflower-fix,3,0,0,1,179,1295,193,1,1,1,0
openrouter/qwen/qwen-2-7b-instruct,golang,golang/plain,write-tests-symflower-fix,3,0,0,1,227,1579,241,1,1,1,0
openrouter/qwen/qwen-2-7b-instruct,golang,golang/plain,write-tests-symflower-fix,3,0,0,1,284,1275,298,1,1,1,0
openrouter/qwen/qwen-2-7b-instruct,golang,golang/plain,write-tests-symflower-fix,3,0,0,1,298,1363,312,1,1,1,0
openrouter/qwen/qwen-2-7b-instruct,java,java/light,write-tests,1188,1110,9,23,23088,83959,23352,23,23,23,0
openrouter/qwen/qwen-2-7b-instruct,java,java/light,write-tests,564,490,5,23,21583,79914,21860,23,23,23,0
openrouter/qwen/qwen-2-7b-instruct,java,java/light,write-tests,604,530,5,23,25541,95837,25811,23,23,23,0
openrouter/qwen/qwen-2-7b-instruct,java,java/light,write-tests,866,790,7,23,22962,84025,23234,23,23,23,0
openrouter/qwen/qwen-2-7b-instruct,java,java/light,write-tests,977,900,8,23,26707,98514,26983,23,23,23,0
openrouter/qwen/qwen-2-7b-instruct,java,java/light,write-tests-symflower-fix,1188,1110,9,23,23088,83959,23352,23,23,23,0
openrouter/qwen/qwen-2-7b-instruct,java,java/light,write-tests-symflower-fix,564,490,5,23,21583,79914,21860,23,23,23,0
openrouter/qwen/qwen-2-7b-instruct,java,java/light,write-tests-symflower-fix,604,530,5,23,25541,95837,25811,23,23,23,0
openrouter/qwen/qwen-2-7b-instruct,java,java/light,write-tests-symflower-fix,866,790,7,23,22962,84025,23234,23,23,23,0
openrouter/qwen/qwen-2-7b-instruct,java,java/light,write-tests-symflower-fix,977,900,8,23,26707,98514,26983,23,23,23,0
openrouter/qwen/qwen-2-7b-instruct,java,java/mistakes,code-repair,359,340,4,5,1190,8057,1250,5,5,5,0
openrouter/qwen/qwen-2-7b-instruct,java,java/plain,write-tests,14,10,1,1,133,946,145,1,1,1,0
openrouter/qwen/qwen-2-7b-instruct,java,java/plain,write-tests,14,10,1,1,456,1692,468,1,1,1,0
openrouter/qwen/qwen-2-7b-instruct,java,java/plain,write-tests,3,0,0,1,165,970,177,1,1,1,0
openrouter/qwen/qwen-2-7b-instruct,java,java/plain,write-tests,3,0,0,1,203,1039,215,1,1,1,0
openrouter/qwen/qwen-2-7b-instruct,java,java/plain,write-tests,3,0,0,1,278,1501,290,1,1,1,0
openrouter/qwen/qwen-2-7b-instruct,java,java/plain,write-tests-symflower-fix,14,10,1,1,133,946,145,1,1,1,0
openrouter/qwen/qwen-2-7b-instruct,java,java/plain,write-tests-symflower-fix,14,10,1,1,456,1692,468,1,1,1,0
openrouter/qwen/qwen-2-7b-instruct,java,java/plain,write-tests-symflower-fix,3,0,0,1,165,970,177,1,1,1,0
openrouter/qwen/qwen-2-7b-instruct,java,java/plain,write-tests-symflower-fix,3,0,0,1,203,1039,215,1,1,1,0
openrouter/qwen/qwen-2-7b-instruct,java,java/plain,write-tests-symflower-fix,3,0,0,1,278,1501,290,1,1,1,0
openrouter/qwen/qwen-2-7b-instruct,java,java/transpile,transpile,136,0,3,5,1084,6767,1135,5,4,4,120
openrouter/qwen/qwen-2-7b-instruct,java,java/transpile,transpile,189,0,4,5,2180,11126,2236,5,5,5,170
openrouter/qwen/qwen-2-7b-instruct,java,java/transpile,transpile,189,0,4,5,2180,12582,2240,5,5,5,170
openrouter/qwen/qwen-2-7b-instruct,java,java/transpile,transpile,189,0,4,5,2180,9868,2240,5,5,5,170
openrouter/qwen/qwen-2-7b-instruct,java,java/transpile,transpile,240,0,5,5,2107,10863,2167,5,5,5,220
openrouter/qwen/qwen-2-7b-instruct,java,java/transpile,transpile-symflower-fix,136,0,3,5,1084,6767,1135,5,4,4,120
openrouter/qwen/qwen-2-7b-instruct,java,java/transpile,transpile-symflower-fix,189,0,4,5,2180,11126,2236,5,5,5,170
openrouter/qwen/qwen-2-7b-instruct,java,java/transpile,transpile-symflower-fix,189,0,4,5,2180,12582,2240,5,5,5,170
openrouter/qwen/qwen-2-7b-instruct,java,java/transpile,transpile-symflower-fix,189,0,4,5,2180,9868,2240,5,5,5,170
openrouter/qwen/qwen-2-7b-instruct,java,java/transpile,transpile-symflower-fix,240,0,5,5,2107,10863,2167,5,5,5,220
openrouter/qwen/qwen-32b-chat,golang,golang/light,write-tests,141,70,5,23,22115,170027,22743,23,21,22,0
openrouter/qwen/qwen-32b-chat,golang,golang/light,write-tests,150,80,5,23,20689,163627,21552,23,20,22,0
openrouter/qwen/qwen-32b-chat,golang,golang/light,write-tests,232,160,5,23,23934,177446,24347,23,21,23,0
openrouter/qwen/qwen-32b-chat,golang,golang/light,write-tests,243,170,6,23,21902,166612,22209,23,22,22,0
openrouter/qwen/qwen-32b-chat,golang,golang/light,write-tests,325,250,11,23,28633,222344,29185,23,20,21,0
openrouter/qwen/qwen-32b-chat,golang,golang/light,write-tests-symflower-fix,285,210,10,23,20689,164725,21552,23,20,22,0
openrouter/qwen/qwen-32b-chat,golang,golang/light,write-tests-symflower-fix,510,430,16,23,28633,224250,29185,23,20,21,0
openrouter/qwen/qwen-32b-chat,golang,golang/light,write-tests-symflower-fix,559,480,13,23,22115,173585,22743,23,21,22,0
openrouter/qwen/qwen-32b-chat,golang,golang/light,write-tests-symflower-fix,631,550,14,23,21902,169636,22209,23,22,22,0
openrouter/qwen/qwen-32b-chat,golang,golang/light,write-tests-symflower-fix,661,580,14,23,23934,180942,24347,23,21,23,0
openrouter/qwen/qwen-32b-chat,golang,golang/mistakes,code-repair,150,130,5,5,642,6497,712,5,5,5,0
openrouter/qwen/qwen-32b-chat,golang,golang/plain,write-tests,4,0,1,1,187,1934,201,1,1,1,0
openrouter/qwen/qwen-32b-chat,golang,golang/plain,write-tests,4,0,1,1,202,1628,216,1,1,1,0
openrouter/qwen/qwen-32b-chat,golang,golang/plain,write-tests,4,0,1,1,90,1638,104,1,1,1,0
openrouter/qwen/qwen-32b-chat,golang,golang/plain,write-tests,4,0,1,1,90,955,104,1,1,1,0
openrouter/qwen/qwen-32b-chat,golang,golang/plain,write-tests,4,0,1,1,95,1124,109,1,1,1,0
openrouter/qwen/qwen-32b-chat,golang,golang/plain,write-tests-symflower-fix,4,0,1,1,187,1934,201,1,1,1,0
openrouter/qwen/qwen-32b-chat,golang,golang/plain,write-tests-symflower-fix,4,0,1,1,202,1628,216,1,1,1,0
openrouter/qwen/qwen-32b-chat,golang,golang/plain,write-tests-symflower-fix,4,0,1,1,90,1638,104,1,1,1,0
openrouter/qwen/qwen-32b-chat,golang,golang/plain,write-tests-symflower-fix,4,0,1,1,90,955,104,1,1,1,0
openrouter/qwen/qwen-32b-chat,golang,golang/plain,write-tests-symflower-fix,4,0,1,1,95,1124,109,1,1,1,0
openrouter/qwen/qwen-32b-chat,golang,golang/transpile,transpile,290,0,5,5,1402,15641,1472,5,5,5,270
openrouter/qwen/qwen-32b-chat,golang,golang/transpile,transpile,290,0,5,5,1454,11717,1524,5,5,5,270
openrouter/qwen/qwen-32b-chat,golang,golang/transpile,transpile,290,0,5,5,1454,11887,1518,5,5,5,270
openrouter/qwen/qwen-32b-chat,golang,golang/transpile,transpile,290,0,5,5,1454,12191,1520,5,5,5,270
openrouter/qwen/qwen-32b-chat,golang,golang/transpile,transpile,290,0,5,5,1454,13599,1524,5,5,5,270
openrouter/qwen/qwen-32b-chat,golang,golang/transpile,transpile-symflower-fix,290,0,5,5,1402,15641,1472,5,5,5,270
openrouter/qwen/qwen-32b-chat,golang,golang/transpile,transpile-symflower-fix,290,0,5,5,1454,11717,1524,5,5,5,270
openrouter/qwen/qwen-32b-chat,golang,golang/transpile,transpile-symflower-fix,290,0,5,5,1454,11887,1518,5,5,5,270
openrouter/qwen/qwen-32b-chat,golang,golang/transpile,transpile-symflower-fix,290,0,5,5,1454,12191,1520,5,5,5,270
openrouter/qwen/qwen-32b-chat,golang,golang/transpile,transpile-symflower-fix,290,0,5,5,1454,13599,1524,5,5,5,270
openrouter/qwen/qwen-32b-chat,java,java/light,write-tests,330,260,3,23,23336,132384,24259,23,21,23,0
openrouter/qwen/qwen-32b-chat,java,java/light,write-tests,458,390,3,23,23949,142925,25364,23,19,23,0
openrouter/qwen/qwen-32b-chat,java,java/light,write-tests,774,700,7,23,24613,139624,25595,23,21,23,0
openrouter/qwen/qwen-32b-chat,java,java/light,write-tests,782,710,6,23,24456,141292,25507,23,20,23,0
openrouter/qwen/qwen-32b-chat,java,java/light,write-tests,915,840,7,23,21481,125506,23241,23,22,23,0
openrouter/qwen/qwen-32b-chat,java,java/light,write-tests-symflower-fix,330,260,3,23,23336,132384,24259,23,21,23,0
openrouter/qwen/qwen-32b-chat,java,java/light,write-tests-symflower-fix,458,390,3,23,23949,142925,25364,23,19,23,0
openrouter/qwen/qwen-32b-chat,java,java/light,write-tests-symflower-fix,774,700,7,23,24613,139624,25595,23,21,23,0
openrouter/qwen/qwen-32b-chat,java,java/light,write-tests-symflower-fix,782,710,6,23,24456,141292,25507,23,20,23,0
openrouter/qwen/qwen-32b-chat,java,java/light,write-tests-symflower-fix,915,840,7,23,21481,125506,23241,23,22,23,0
openrouter/qwen/qwen-32b-chat,java,java/mistakes,code-repair,400,380,5,5,1258,11387,1318,5,5,5,0
openrouter/qwen/qwen-32b-chat,java,java/plain,write-tests,13,10,1,1,186,1650,259,1,0,1,0
openrouter/qwen/qwen-32b-chat,java,java/plain,write-tests,14,10,1,1,186,1527,198,1,1,1,0
openrouter/qwen/qwen-32b-chat,java,java/plain,write-tests,14,10,1,1,394,2065,410,1,1,1,0
openrouter/qwen/qwen-32b-chat,java,java/plain,write-tests,3,0,0,1,167,1151,179,1,1,1,0
openrouter/qwen/qwen-32b-chat,java,java/plain,write-tests,3,0,0,1,167,1873,179,1,1,1,0
openrouter/qwen/qwen-32b-chat,java,java/plain,write-tests-symflower-fix,13,10,1,1,186,1650,259,1,0,1,0
openrouter/qwen/qwen-32b-chat,java,java/plain,write-tests-symflower-fix,14,10,1,1,186,1527,198,1,1,1,0
openrouter/qwen/qwen-32b-chat,java,java/plain,write-tests-symflower-fix,14,10,1,1,394,2065,410,1,1,1,0
openrouter/qwen/qwen-32b-chat,java,java/plain,write-tests-symflower-fix,3,0,0,1,167,1151,179,1,1,1,0
openrouter/qwen/qwen-32b-chat,java,java/plain,write-tests-symflower-fix,3,0,0,1,167,1873,179,1,1,1,0
openrouter/qwen/qwen-32b-chat,java,java/transpile,transpile,240,0,5,5,2112,12939,2172,5,5,5,220
openrouter/qwen/qwen-32b-chat,java,java/transpile,transpile,240,0,5,5,2112,13212,2172,5,5,5,220
openrouter/qwen/qwen-32b-chat,java,java/transpile,transpile,240,0,5,5,2119,13617,2179,5,5,5,220
openrouter/qwen/qwen-32b-chat,java,java/transpile,transpile,240,0,5,5,2119,14249,2179,5,5,5,220
openrouter/qwen/qwen-32b-chat,java,java/transpile,transpile,240,0,5,5,2119,15215,2179,5,5,5,220
openrouter/qwen/qwen-32b-chat,java,java/transpile,transpile-symflower-fix,240,0,5,5,2112,12939,2172,5,5,5,220
openrouter/qwen/qwen-32b-chat,java,java/transpile,transpile-symflower-fix,240,0,5,5,2112,13212,2172,5,5,5,220
openrouter/qwen/qwen-32b-chat,java,java/transpile,transpile-symflower-fix,240,0,5,5,2119,13617,2179,5,5,5,220
openrouter/qwen/qwen-32b-chat,java,java/transpile,transpile-symflower-fix,240,0,5,5,2119,14249,2179,5,5,5,220
openrouter/qwen/qwen-32b-chat,java,java/transpile,transpile-symflower-fix,240,0,5,5,2119,15215,2179,5,5,5,220
openrouter/qwen/qwen-4b-chat,golang,golang/plain,write-tests,2,0,0,1,172,10933,610,1,0,1,0
openrouter/qwen/qwen-4b-chat,golang,golang/plain,write-tests,2,0,0,1,370,27698,783,1,0,1,0
openrouter/qwen/qwen-4b-chat,golang,golang/plain,write-tests,3,0,0,1,1522,9820,1532,1,1,1,0
openrouter/qwen/qwen-4b-chat,golang,golang/plain,write-tests,3,0,0,1,157,3433,167,1,1,1,0
openrouter/qwen/qwen-4b-chat,golang,golang/plain,write-tests,3,0,0,1,43,9355,55,1,1,1,0
openrouter/qwen/qwen-4b-chat,golang,golang/plain,write-tests-symflower-fix,2,0,0,1,172,10933,610,1,0,1,0
openrouter/qwen/qwen-4b-chat,golang,golang/plain,write-tests-symflower-fix,2,0,0,1,370,27698,783,1,0,1,0
openrouter/qwen/qwen-4b-chat,golang,golang/plain,write-tests-symflower-fix,3,0,0,1,1522,9820,1532,1,1,1,0
openrouter/qwen/qwen-4b-chat,golang,golang/plain,write-tests-symflower-fix,3,0,0,1,157,3433,167,1,1,1,0
openrouter/qwen/qwen-4b-chat,golang,golang/plain,write-tests-symflower-fix,3,0,0,1,43,9355,55,1,1,1,0
openrouter/qwen/qwen-4b-chat,java,java/plain,write-tests,3,0,0,1,185,9642,197,1,1,1,0
openrouter/qwen/qwen-4b-chat,java,java/plain,write-tests,3,0,0,1,225,889,237,1,1,1,0
openrouter/qwen/qwen-4b-chat,java,java/plain,write-tests,3,0,0,1,237,2010,249,1,1,1,0
openrouter/qwen/qwen-4b-chat,java,java/plain,write-tests,3,0,0,1,385,1130,397,1,1,1,0
openrouter/qwen/qwen-4b-chat,java,java/plain,write-tests,3,0,0,1,392,5549,404,1,1,1,0
openrouter/qwen/qwen-4b-chat,java,java/plain,write-tests-symflower-fix,3,0,0,1,185,9642,197,1,1,1,0
openrouter/qwen/qwen-4b-chat,java,java/plain,write-tests-symflower-fix,3,0,0,1,225,889,237,1,1,1,0
openrouter/qwen/qwen-4b-chat,java,java/plain,write-tests-symflower-fix,3,0,0,1,237,2010,249,1,1,1,0
openrouter/qwen/qwen-4b-chat,java,java/plain,write-tests-symflower-fix,3,0,0,1,385,1130,397,1,1,1,0
openrouter/qwen/qwen-4b-chat,java,java/plain,write-tests-symflower-fix,3,0,0,1,392,5549,404,1,1,1,0
openrouter/qwen/qwen-72b-chat,golang,golang/light,write-tests,429,360,12,23,18251,169711,21459,23,11,23,0
openrouter/qwen/qwen-72b-chat,golang,golang/light,write-tests,498,430,15,23,17353,157639,21049,23,8,22,0
openrouter/qwen/qwen-72b-chat,golang,golang/light,write-tests,504,430,13,23,16520,183975,18442,23,15,23,0
openrouter/qwen/qwen-72b-chat,golang,golang/light,write-tests,581,510,15,23,17352,189408,20569,23,10,23,0
openrouter/qwen/qwen-72b-chat,golang,golang/light,write-tests,594,520,15,23,17293,175041,19940,23,13,23,0
openrouter/qwen/qwen-72b-chat,golang,golang/light,write-tests-symflower-fix,622,550,19,23,17353,158884,21049,23,8,22,0
openrouter/qwen/qwen-72b-chat,golang,golang/light,write-tests-symflower-fix,757,680,20,23,18251,173101,21459,23,11,23,0
openrouter/qwen/qwen-72b-chat,golang,golang/light,write-tests-symflower-fix,759,680,20,23,17293,176312,19940,23,13,23,0
openrouter/qwen/qwen-72b-chat,golang,golang/light,write-tests-symflower-fix,806,730,20,23,17352,191272,20569,23,10,23,0
openrouter/qwen/qwen-72b-chat,golang,golang/light,write-tests-symflower-fix,852,770,21,23,16520,187384,18442,23,15,23,0
openrouter/qwen/qwen-72b-chat,golang,golang/mistakes,code-repair,150,130,5,5,648,7594,718,5,5,5,0
openrouter/qwen/qwen-72b-chat,golang,golang/plain,write-tests,13,10,1,1,142,1827,267,1,0,1,0
openrouter/qwen/qwen-72b-chat,golang,golang/plain,write-tests,13,10,1,1,169,3047,316,1,0,1,0
openrouter/qwen/qwen-72b-chat,golang,golang/plain,write-tests,13,10,1,1,309,3897,545,1,0,1,0
openrouter/qwen/qwen-72b-chat,golang,golang/plain,write-tests,14,10,1,1,277,2603,291,1,1,1,0
openrouter/qwen/qwen-72b-chat,golang,golang/plain,write-tests,2,0,0,1,83,1742,261,1,0,1,0
openrouter/qwen/qwen-72b-chat,golang,golang/plain,write-tests-symflower-fix,13,10,1,1,142,1827,267,1,0,1,0
openrouter/qwen/qwen-72b-chat,golang,golang/plain,write-tests-symflower-fix,13,10,1,1,169,3047,316,1,0,1,0
openrouter/qwen/qwen-72b-chat,golang,golang/plain,write-tests-symflower-fix,13,10,1,1,309,3897,545,1,0,1,0
openrouter/qwen/qwen-72b-chat,golang,golang/plain,write-tests-symflower-fix,14,10,1,1,277,2603,291,1,1,1,0
openrouter/qwen/qwen-72b-chat,golang,golang/plain,write-tests-symflower-fix,2,0,0,1,83,1742,261,1,0,1,0
openrouter/qwen/qwen-72b-chat,golang,golang/transpile,transpile,117,0,2,5,1423,18495,1489,5,5,5,100
openrouter/qwen/qwen-72b-chat,golang,golang/transpile,transpile,209,0,4,5,1465,13188,1519,5,5,5,190
openrouter/qwen/qwen-72b-chat,golang,golang/transpile,transpile,239,0,4,5,1470,18059,1532,5,5,5,220
openrouter/qwen/qwen-72b-chat,golang,golang/transpile,transpile,76,0,1,5,1442,16200,1504,5,5,5,60
openrouter/qwen/qwen-72b-chat,golang,golang/transpile,transpile,76,0,1,5,1487,12716,1545,5,5,5,60
openrouter/qwen/qwen-72b-chat,golang,golang/transpile,transpile-symflower-fix,239,0,4,5,1423,18941,1489,5,5,5,220
openrouter/qwen/qwen-72b-chat,golang,golang/transpile,transpile-symflower-fix,239,0,4,5,1442,17221,1504,5,5,5,220
openrouter/qwen/qwen-72b-chat,golang,golang/transpile,transpile-symflower-fix,239,0,4,5,1470,18059,1532,5,5,5,220
openrouter/qwen/qwen-72b-chat,golang,golang/transpile,transpile-symflower-fix,239,0,4,5,1487,13759,1545,5,5,5,220
openrouter/qwen/qwen-72b-chat,golang,golang/transpile,transpile-symflower-fix,270,0,5,5,1465,13463,1519,5,5,5,250
openrouter/qwen/qwen-72b-chat,java,java/light,write-tests,2024,1940,19,23,24836,167741,26008,23,19,23,0
openrouter/qwen/qwen-72b-chat,java,java/light,write-tests,2154,2070,18,23,25075,298270,26246,23,20,23,0
openrouter/qwen/qwen-72b-chat,java,java/light,write-tests,2163,2080,15,23,25014,184700,25708,23,22,23,0
openrouter/qwen/qwen-72b-chat,java,java/light,write-tests,2426,2340,19,23,23385,170898,24286,23,21,23,0
openrouter/qwen/qwen-72b-chat,java,java/light,write-tests,2667,2580,21,23,25811,198338,26897,23,20,23,0
openrouter/qwen/qwen-72b-chat,java,java/light,write-tests-symflower-fix,2024,1940,19,23,24836,167741,26008,23,19,23,0
openrouter/qwen/qwen-72b-chat,java,java/light,write-tests-symflower-fix,2154,2070,18,23,25075,298270,26246,23,20,23,0
openrouter/qwen/qwen-72b-chat,java,java/light,write-tests-symflower-fix,2163,2080,15,23,25014,184700,25708,23,22,23,0
openrouter/qwen/qwen-72b-chat,java,java/light,write-tests-symflower-fix,2426,2340,19,23,23385,170898,24286,23,21,23,0
openrouter/qwen/qwen-72b-chat,java,java/light,write-tests-symflower-fix,2667,2580,21,23,25811,198338,26897,23,20,23,0
openrouter/qwen/qwen-72b-chat,java,java/mistakes,code-repair,399,380,5,5,1074,9543,1332,5,4,5,0
openrouter/qwen/qwen-72b-chat,java,java/plain,write-tests,14,10,1,1,237,1448,249,1,1,1,0
openrouter/qwen/qwen-72b-chat,java,java/plain,write-tests,14,10,1,1,244,1937,256,1,1,1,0
openrouter/qwen/qwen-72b-chat,java,java/plain,write-tests,14,10,1,1,369,2518,381,1,1,1,0
openrouter/qwen/qwen-72b-chat,java,java/plain,write-tests,14,10,1,1,470,3372,482,1,1,1,0
openrouter/qwen/qwen-72b-chat,java,java/plain,write-tests,3,0,0,1,312,2299,324,1,1,1,0
openrouter/qwen/qwen-72b-chat,java,java/plain,write-tests-symflower-fix,14,10,1,1,237,1448,249,1,1,1,0
openrouter/qwen/qwen-72b-chat,java,java/plain,write-tests-symflower-fix,14,10,1,1,244,1937,256,1,1,1,0
openrouter/qwen/qwen-72b-chat,java,java/plain,write-tests-symflower-fix,14,10,1,1,369,2518,381,1,1,1,0
openrouter/qwen/qwen-72b-chat,java,java/plain,write-tests-symflower-fix,14,10,1,1,470,3372,482,1,1,1,0
openrouter/qwen/qwen-72b-chat,java,java/plain,write-tests-symflower-fix,3,0,0,1,312,2299,324,1,1,1,0
openrouter/qwen/qwen-72b-chat,java,java/transpile,transpile,240,0,5,5,2058,13700,2118,5,5,5,220
openrouter/qwen/qwen-72b-chat,java,java/transpile,transpile,240,0,5,5,2058,16464,2118,5,5,5,220
openrouter/qwen/qwen-72b-chat,java,java/transpile,transpile,240,0,5,5,2058,16962,2118,5,5,5,220
openrouter/qwen/qwen-72b-chat,java,java/transpile,transpile,240,0,5,5,2058,18335,2118,5,5,5,220
openrouter/qwen/qwen-72b-chat,java,java/transpile,transpile,240,0,5,5,2058,23372,2118,5,5,5,220
openrouter/qwen/qwen-72b-chat,java,java/transpile,transpile-symflower-fix,240,0,5,5,2058,13700,2118,5,5,5,220
openrouter/qwen/qwen-72b-chat,java,java/transpile,transpile-symflower-fix,240,0,5,5,2058,16464,2118,5,5,5,220
openrouter/qwen/qwen-72b-chat,java,java/transpile,transpile-symflower-fix,240,0,5,5,2058,16962,2118,5,5,5,220
openrouter/qwen/qwen-72b-chat,java,java/transpile,transpile-symflower-fix,240,0,5,5,2058,18335,2118,5,5,5,220
openrouter/qwen/qwen-72b-chat,java,java/transpile,transpile-symflower-fix,240,0,5,5,2058,23372,2118,5,5,5,220
openrouter/qwen/qwen-7b-chat,golang,golang/plain,write-tests,2,0,0,1,1331,4154,2061,1,0,1,0
openrouter/qwen/qwen-7b-chat,golang,golang/plain,write-tests,2,0,0,1,1731,3898,2037,1,0,1,0
openrouter/qwen/qwen-7b-chat,golang,golang/plain,write-tests,2,0,0,1,2399,5764,2913,1,0,1,0
openrouter/qwen/qwen-7b-chat,golang,golang/plain,write-tests,2,0,0,1,518,2629,1304,1,0,1,0
openrouter/qwen/qwen-7b-chat,golang,golang/plain,write-tests,2,0,0,1,963,4075,1894,1,0,1,0
openrouter/qwen/qwen-7b-chat,golang,golang/plain,write-tests-symflower-fix,2,0,0,1,1331,4154,2061,1,0,1,0
openrouter/qwen/qwen-7b-chat,golang,golang/plain,write-tests-symflower-fix,2,0,0,1,1731,3898,2037,1,0,1,0
openrouter/qwen/qwen-7b-chat,golang,golang/plain,write-tests-symflower-fix,2,0,0,1,2399,5764,2913,1,0,1,0
openrouter/qwen/qwen-7b-chat,golang,golang/plain,write-tests-symflower-fix,2,0,0,1,518,2629,1304,1,0,1,0
openrouter/qwen/qwen-7b-chat,golang,golang/plain,write-tests-symflower-fix,2,0,0,1,963,4075,1894,1,0,1,0
openrouter/qwen/qwen-7b-chat,java,java/plain,write-tests,2,0,0,1,1039,3016,1513,1,0,1,0
